Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen
12.03.2024 04:00;12.03.2024 05:00;104,17
12.03.2024 05:00;12.03.2024 06:00;95,16
12.03.2024 06:00;12.03.2024 07:00;97,40
12.03.2024 07:00;12.03.2024 08:00;85,06
12.03.2024 08:00;12.03.2024 09:00;126,25
12.03.2024 09:00;12.03.2024 10:00;120,01
12.03.2024 10:00;12.03.2024 11:00;109,61
12.03.2024 11:00;12.03.2024 12:00;123,25
12.03.2024 12:00;12.03.2024 13:00;115,03
12.03.2024 13:00;12.03.2024 14:00;115,96
12.03.2024 14:00;12.03.2024 15:00;129,55
12.03.2024 15:00;12.03.2024 16:00;106,41
12.03.2024 16:00;12.03.2024 17:00;136,34
12.03.2024 17:00;12.03.2024 18:00;109,47
12.03.2024 18:00;12.03.2024 19:00;120,02
12.03.2024 19:00;12.03.2024 20:00;148,98
12.03.2024 20:00;12.03.2024 21:00;132,18
12.03.2024 21:00;12.03.2024 22:00;109,42
12.03.2024 22:00;12.03.2024 23:00;87,03
12.03.2024 23:00;13.03.2024 00:00;84,94
13.03.2024 00:00;13.03.2024 01:00;87,03
13.03.2024 01:00;13.03.2024 02:00;85,99
13.03.2024 02:00;13.03.2024 03:00;85,09
13.03.2024 03:00;13.03.2024 04:00;87,74
13.03.2024 04:00;13.03.2024 05:00;88,94
13.03.2024 05:00;13.03.2024 06:00;79,47
13.03.2024 06:00;13.03.2024 07:00;97,82
13.03.2024 07:00;13.03.2024 08:00;122,98
13.03.2024 08:00;13.03.2024 09:00;101,78
13.03.2024 09:00;13.03.2024 10:00;118,73
13.03.2024 10:00;13.03.2024 11:00;111,57
13.03.2024 11:00;13.03.2024 12:00;122,70
13.03.2024 12:00;13.03.2024 13:00;117,01
13.03.2024 13:00;13.03.2024 14:00;139,67
13.03.2024 14:00;13.03.2024 15:00;128,00
13.03.2024 15:00;13.03.2024 16:00;106,37
13.03.2024 16:00;13.03.2024 17:00;131,47
13.03.2024 17:00;13.03.2024 18:00;116,59
13.03.2024 18:00;13.03.2024 19:00;120,69
13.03.2024 19:00;13.03.2024 20:00;129,31
13.03.2024 20:00;13.03.2024 21:00;112,40
13.03.2024 21:00;13.03.2024 22:00;118,60
13.03.2024 22:00;13.03.2024 23:00;88,66
13.03.2024 23:00;14.03.2024 00:00;83,50
14.03.2024 00:00;14.03.2024 01:00;77,91
14.03.2024 01:00;14.03.2024 02:00;78,39
14.03.2024 02:00;14.03.2024 03:00;99,01
14.03.2024 03:00;14.03.2024 04:00;95,29
14.03.2024 04:00;14.03.2024 05:00;111,66
14.03.2024 05:00;14.03.2024 06:00;123,62
14.03.2024 06:00;14.03.2024 07:00;91,28
14.03.2024 07:00;14.03.2024 08:00;112,49
14.03.2024 08:00;14.03.2024 09:00;103,72
14.03.2024 09:00;14.03.2024 10:00;111,31
14.03.2024 10:00;14.03.2024 11:00;113,48
14.03.2024 11:00;14.03.2024 12:00;108,32
14.03.2024 12:00;14.03.2024 13:00;108,68
14.03.2024 13:00;14.03.2024 14:00;119,84
14.03.2024 14:00;14.03.2024 15:00;106,95
14.03.2024 15:00;14.03.2024 16:00;131,85
14.03.2024 16:00;14.03.2024 17:00;112,03
14.03.2024 17:00;14.03.2024 18:00;159,24
14.03.2024 18:00;14.03.2024 19:00;121,83
14.03.2024 19:00;14.03.2024 20:00;126,04
14.03.2024 20:00;14.03.2024 21:00;102,39
14.03.2024 21:00;14.03.2024 22:00;127,99
14.03.2024 22:00;14.03.2024 23:00;111,03
14.03.2024 23:00;15.03.2024 00:00;94,13
15.03.2024 00:00;15.03.2024 01:00;69,26
15.03.2024 01:00;15.03.2024 02:00;87,34
15.03.2024 02:00;15.03.2024 03:00;71,99
15.03.2024 03:00;15.03.2024 04:00;104,92
15.03.2024 04:00;15.03.2024 05:00;100,49
15.03.2024 05:00;15.03.2024 06:00;97,19
15.03.2024 06:00;15.03.2024 07:00;74,05
15.03.2024 07:00;15.03.2024 08:00;99,47
15.03.2024 08:00;15.03.2024 09:00;125,72
15.03.2024 09:00;15.03.2024 10:00;134,83
15.03.2024 10:00;15.03.2024 11:00;133,98
15.03.2024 11:00;15.03.2024 12:00;101,53
15.03.2024 12:00;15.03.2024 13:00;124,56
15.03.2024 13:00;15.03.2024 14:00;133,39
15.03.2024 14:00;15.03.2024 15:00;101,29
15.03.2024 15:00;15.03.2024 16:00;121,28
15.03.2024 16:00;15.03.2024 17:00;125,97
15.03.2024 17:00;15.03.2024 18:00;121,54
15.03.2024 18:00;15.03.2024 19:00;104,66
15.03.2024 19:00;15.03.2024 20:00;120,90
15.03.2024 20:00;15.03.2024 21:00;113,64
15.03.2024 21:00;15.03.2024 22:00;105,38
15.03.2024 22:00;15.03.2024 23:00;90,46
15.03.2024 23:00;16.03.2024 00:00;84,88
16.03.2024 00:00;16.03.2024 01:00;84,57
16.03.2024 01:00;16.03.2024 02:00;89,75
16.03.2024 02:00;16.03.2024 03:00;81,42
16.03.2024 03:00;16.03.2024 04:00;82,09
16.03.2024 04:00;16.03.2024 05:00;91,51
16.03.2024 05:00;16.03.2024 06:00;72,62
16.03.2024 06:00;16.03.2024 07:00;108,64
16.03.2024 07:00;16.03.2024 08:00;110,90
16.03.2024 08:00;16.03.2024 09:00;117,57
16.03.2024 09:00;16.03.2024 10:00;131,43
16.03.2024 10:00;16.03.2024 11:00;96,87
16.03.2024 11:00;16.03.2024 12:00;96,58
16.03.2024 12:00;16.03.2024 13:00;123,85
16.03.2024 13:00;16.03.2024 14:00;120,75
16.03.2024 14:00;16.03.2024 15:00;122,86
16.03.2024 15:00;16.03.2024 16:00;115,46
16.03.2024 16:00;16.03.2024 17:00;130,28
16.03.2024 17:00;16.03.2024 18:00;135,97
16.03.2024 18:00;16.03.2024 19:00;132,32
16.03.2024 19:00;16.03.2024 20:00;121,31
16.03.2024 20:00;16.03.2024 21:00;91,90
16.03.2024 21:00;16.03.2024 22:00;116,01
16.03.2024 22:00;16.03.2024 23:00;111,51
16.03.2024 23:00;17.03.2024 00:00;97,56
17.03.2024 00:00;17.03.2024 01:00;74,12
17.03.2024 01:00;17.03.2024 02:00;92,15
17.03.2024 02:00;17.03.2024 03:00;95,03
17.03.2024 03:00;17.03.2024 04:00;105,34
17.03.2024 04:00;17.03.2024 05:00;79,52
17.03.2024 05:00;17.03.2024 06:00;92,58
17.03.2024 06:00;17.03.2024 07:00;111,51
17.03.2024 07:00;17.03.2024 08:00;111,22
17.03.2024 08:00;17.03.2024 09:00;103,31
17.03.2024 09:00;17.03.2024 10:00;124,50
17.03.2024 10:00;17.03.2024 11:00;126,87
17.03.2024 11:00;17.03.2024 12:00;120,95
17.03.2024 12:00;17.03.2024 13:00;122,83
17.03.2024 13:00;17.03.2024 14:00;117,36
17.03.2024 14:00;17.03.2024 15:00;138,18
17.03.2024 15:00;17.03.2024 16:00;109,82
17.03.2024 16:00;17.03.2024 17:00;114,89
17.03.2024 17:00;17.03.2024 18:00;124,54
17.03.2024 18:00;17.03.2024 19:00;136,68
17.03.2024 19:00;17.03.2024 20:00;106,09
17.03.2024 20:00;17.03.2024 21:00;101,10
17.03.2024 21:00;17.03.2024 22:00;81,95
17.03.2024 22:00;17.03.2024 23:00;96,87
17.03.2024 23:00;18.03.2024 00:00;76,03
18.03.2024 00:00;18.03.2024 01:00;79,68
18.03.2024 01:00;18.03.2024 02:00;91,62
18.03.2024 02:00;18.03.2024 03:00;76,62
18.03.2024 03:00;18.03.2024 04:00;89,03
18.03.2024 04:00;18.03.2024 05:00;86,06
18.03.2024 05:00;18.03.2024 06:00;102,98
18.03.2024 06:00;18.03.2024 07:00;107,86
18.03.2024 07:00;18.03.2024 08:00;101,85
18.03.2024 08:00;18.03.2024 09:00;114,32
18.03.2024 09:00;18.03.2024 10:00;131,67
18.03.2024 10:00;18.03.2024 11:00;124,27
18.03.2024 11:00;18.03.2024 12:00;102,75
18.03.2024 12:00;18.03.2024 13:00;127,68
18.03.2024 13:00;18.03.2024 14:00;107,07
18.03.2024 14:00;18.03.2024 15:00;137,01
18.03.2024 15:00;18.03.2024 16:00;132,54
18.03.2024 16:00;18.03.2024 17:00;125,03
18.03.2024 17:00;18.03.2024 18:00;125,91
18.03.2024 18:00;18.03.2024 19:00;123,25
18.03.2024 19:00;18.03.2024 20:00;131,83
18.03.2024 20:00;18.03.2024 21:00;111,99
18.03.2024 21:00;18.03.2024 22:00;108,85
18.03.2024 22:00;18.03.2024 23:00;106,56
18.03.2024 23:00;19.03.2024 00:00;82,33
19.03.2024 00:00;19.03.2024 01:00;76,52
19.03.2024 01:00;19.03.2024 02:00;68,97
19.03.2024 02:00;19.03.2024 03:00;71,17
19.03.2024 03:00;19.03.2024 04:00;63,93
19.03.2024 04:00;19.03.2024 05:00;98,03
19.03.2024 05:00;19.03.2024 06:00;116,24
19.03.2024 06:00;19.03.2024 07:00;118,88
19.03.2024 07:00;19.03.2024 08:00;90,25
19.03.2024 08:00;19.03.2024 09:00;124,66
19.03.2024 09:00;19.03.2024 10:00;135,83
19.03.2024 10:00;19.03.2024 11:00;113,68
19.03.2024 11:00;19.03.2024 12:00;120,35
19.03.2024 12:00;19.03.2024 13:00;95,34
19.03.2024 13:00;19.03.2024 14:00;122,90
19.03.2024 14:00;19.03.2024 15:00;106,92
19.03.2024 15:00;19.03.2024 16:00;122,27
19.03.2024 16:00;19.03.2024 17:00;102,44
19.03.2024 17:00;19.03.2024 18:00;130,16
19.03.2024 18:00;19.03.2024 19:00;137,67
19.03.2024 19:00;19.03.2024 20:00;113,90
19.03.2024 20:00;19.03.2024 21:00;102,41
19.03.2024 21:00;19.03.2024 22:00;79,77
19.03.2024 22:00;19.03.2024 23:00;92,52
19.03.2024 23:00;20.03.2024 00:00;81,71
20.03.2024 00:00;20.03.2024 01:00;64,92
20.03.2024 01:00;20.03.2024 02:00;88,36
20.03.2024 02:00;20.03.2024 03:00;78,15
20.03.2024 03:00;20.03.2024 04:00;72,57
20.03.2024 04:00;20.03.2024 05:00;82,23
20.03.2024 05:00;20.03.2024 06:00;107,00
20.03.2024 06:00;20.03.2024 07:00;108,63
20.03.2024 07:00;20.03.2024 08:00;107,82
20.03.2024 08:00;20.03.2024 09:00;123,00
20.03.2024 09:00;20.03.2024 10:00;104,45
20.03.2024 10:00;20.03.2024 11:00;119,17
20.03.2024 11:00;20.03.2024 12:00;120,51
20.03.2024 12:00;20.03.2024 13:00;113,41
20.03.2024 13:00;20.03.2024 14:00;124,54
20.03.2024 14:00;20.03.2024 15:00;109,93
20.03.2024 15:00;20.03.2024 16:00;125,60
20.03.2024 16:00;20.03.2024 17:00;127,41
20.03.2024 17:00;20.03.2024 18:00;88,25
20.03.2024 18:00;20.03.2024 19:00;139,27
20.03.2024 19:00;20.03.2024 20:00;86,34
20.03.2024 20:00;20.03.2024 21:00;108,28
20.03.2024 21:00;20.03.2024 22:00;117,56
20.03.2024 22:00;20.03.2024 23:00;91,52
20.03.2024 23:00;21.03.2024 00:00;70,71
21.03.2024 00:00;21.03.2024 01:00;70,02
21.03.2024 01:00;21.03.2024 02:00;94,85
21.03.2024 02:00;21.03.2024 03:00;60,11
21.03.2024 03:00;21.03.2024 04:00;98,64
21.03.2024 04:00;21.03.2024 05:00;87,83
21.03.2024 05:00;21.03.2024 06:00;79,45
21.03.2024 06:00;21.03.2024 07:00;94,01
21.03.2024 07:00;21.03.2024 08:00;96,79
21.03.2024 08:00;21.03.2024 09:00;125,58
21.03.2024 09:00;21.03.2024 10:00;126,78
21.03.2024 10:00;21.03.2024 11:00;97,76
21.03.2024 11:00;21.03.2024 12:00;113,51
21.03.2024 12:00;21.03.2024 13:00;108,30
21.03.2024 13:00;21.03.2024 14:00;134,45
21.03.2024 14:00;21.03.2024 15:00;102,70
21.03.2024 15:00;21.03.2024 16:00;138,35
21.03.2024 16:00;21.03.2024 17:00;120,00
21.03.2024 17:00;21.03.2024 18:00;108,93
21.03.2024 18:00;21.03.2024 19:00;116,47
21.03.2024 19:00;21.03.2024 20:00;112,91
21.03.2024 20:00;21.03.2024 21:00;99,99
21.03.2024 21:00;21.03.2024 22:00;106,01
21.03.2024 22:00;21.03.2024 23:00;80,21
21.03.2024 23:00;22.03.2024 00:00;61,75
22.03.2024 00:00;22.03.2024 01:00;78,19
22.03.2024 01:00;22.03.2024 02:00;60,50
22.03.2024 02:00;22.03.2024 03:00;73,75
22.03.2024 03:00;22.03.2024 04:00;73,79
22.03.2024 04:00;22.03.2024 05:00;77,65
22.03.2024 05:00;22.03.2024 06:00;117,38
22.03.2024 06:00;22.03.2024 07:00;101,29
22.03.2024 07:00;22.03.2024 08:00;111,54
22.03.2024 08:00;22.03.2024 09:00;93,48
22.03.2024 09:00;22.03.2024 10:00;109,75
22.03.2024 10:00;22.03.2024 11:00;120,58
22.03.2024 11:00;22.03.2024 12:00;105,67
22.03.2024 12:00;22.03.2024 13:00;129,16
22.03.2024 13:00;22.03.2024 14:00;104,10
22.03.2024 14:00;22.03.2024 15:00;115,08
22.03.2024 15:00;22.03.2024 16:00;111,67
22.03.2024 16:00;22.03.2024 17:00;121,98
22.03.2024 17:00;22.03.2024 18:00;114,79
22.03.2024 18:00;22.03.2024 19:00;120,96
22.03.2024 19:00;22.03.2024 20:00;119,30
22.03.2024 20:00;22.03.2024 21:00;106,08
22.03.2024 21:00;22.03.2024 22:00;110,30
22.03.2024 22:00;22.03.2024 23:00;97,41
22.03.2024 23:00;23.03.2024 00:00;86,46
23.03.2024 00:00;23.03.2024 01:00;77,19
23.03.2024 01:00;23.03.2024 02:00;91,30
23.03.2024 02:00;23.03.2024 03:00;79,55
23.03.2024 03:00;23.03.2024 04:00;80,63
23.03.2024 04:00;23.03.2024 05:00;88,96
23.03.2024 05:00;23.03.2024 06:00;113,33
23.03.2024 06:00;23.03.2024 07:00;84,13
23.03.2024 07:00;23.03.2024 08:00;117,44
23.03.2024 08:00;23.03.2024 09:00;91,68
23.03.2024 09:00;23.03.2024 10:00;119,81
23.03.2024 10:00;23.03.2024 11:00;136,50
23.03.2024 11:00;23.03.2024 12:00;123,43
23.03.2024 12:00;23.03.2024 13:00;119,92
23.03.2024 13:00;23.03.2024 14:00;111,41
23.03.2024 14:00;23.03.2024 15:00;118,49
23.03.2024 15:00;23.03.2024 16:00;115,28
23.03.2024 16:00;23.03.2024 17:00;110,18
23.03.2024 17:00;23.03.2024 18:00;118,61
23.03.2024 18:00;23.03.2024 19:00;126,20
23.03.2024 19:00;23.03.2024 20:00;112,53
23.03.2024 20:00;23.03.2024 21:00;104,82
23.03.2024 21:00;23.03.2024 22:00;87,76
23.03.2024 22:00;23.03.2024 23:00;98,84
23.03.2024 23:00;24.03.2024 00:00;93,67
24.03.2024 00:00;24.03.2024 01:00;84,74
24.03.2024 01:00;24.03.2024 02:00;92,93
24.03.2024 02:00;24.03.2024 03:00;83,04
24.03.2024 03:00;24.03.2024 04:00;88,61
24.03.2024 04:00;24.03.2024 05:00;90,96
24.03.2024 05:00;24.03.2024 06:00;91,48
24.03.2024 06:00;24.03.2024 07:00;93,45
24.03.2024 07:00;24.03.2024 08:00;134,38
24.03.2024 08:00;24.03.2024 09:00;108,58
24.03.2024 09:00;24.03.2024 10:00;108,82
24.03.2024 10:00;24.03.2024 11:00;122,41
24.03.2024 11:00;24.03.2024 12:00;120,19
24.03.2024 12:00;24.03.2024 13:00;100,62
24.03.2024 13:00;24.03.2024 14:00;131,21
24.03.2024 14:00;24.03.2024 15:00;116,59
24.03.2024 15:00;24.03.2024 16:00;104,58
24.03.2024 16:00;24.03.2024 17:00;133,48
24.03.2024 17:00;24.03.2024 18:00;129,19
24.03.2024 18:00;24.03.2024 19:00;108,24
24.03.2024 19:00;24.03.2024 20:00;142,67
24.03.2024 20:00;24.03.2024 21:00;122,00
24.03.2024 21:00;24.03.2024 22:00;103,56
24.03.2024 22:00;24.03.2024 23:00;112,84
24.03.2024 23:00;25.03.2024 00:00;88,64
25.03.2024 00:00;25.03.2024 01:00;81,22
25.03.2024 01:00;25.03.2024 02:00;73,02
25.03.2024 02:00;25.03.2024 03:00;88,56
25.03.2024 03:00;25.03.2024 04:00;89,23
25.03.2024 04:00;25.03.2024 05:00;87,09
25.03.2024 05:00;25.03.2024 06:00;82,69
25.03.2024 06:00;25.03.2024 07:00;100,98
25.03.2024 07:00;25.03.2024 08:00;106,57
25.03.2024 08:00;25.03.2024 09:00;97,60
25.03.2024 09:00;25.03.2024 10:00;98,75
25.03.2024 10:00;25.03.2024 11:00;123,59
25.03.2024 11:00;25.03.2024 12:00;85,55
25.03.2024 12:00;25.03.2024 13:00;119,54
25.03.2024 13:00;25.03.2024 14:00;111,60
25.03.2024 14:00;25.03.2024 15:00;133,02
25.03.2024 15:00;25.03.2024 16:00;111,59
25.03.2024 16:00;25.03.2024 17:00;126,73
25.03.2024 17:00;25.03.2024 18:00;116,52
25.03.2024 18:00;25.03.2024 19:00;124,38
25.03.2024 19:00;25.03.2024 20:00;129,78
25.03.2024 20:00;25.03.2024 21:00;108,15
25.03.2024 21:00;25.03.2024 22:00;115,24
25.03.2024 22:00;25.03.2024 23:00;81,43
25.03.2024 23:00;26.03.2024 00:00;89,87
26.03.2024 00:00;26.03.2024 01:00;92,22
26.03.2024 01:00;26.03.2024 02:00;88,46
26.03.2024 02:00;26.03.2024 03:00;104,17
26.03.2024 03:00;26.03.2024 04:00;73,94
26.03.2024 04:00;26.03.2024 05:00;69,96
26.03.2024 05:00;26.03.2024 06:00;79,84
26.03.2024 06:00;26.03.2024 07:00;106,94
26.03.2024 07:00;26.03.2024 08:00;112,98
26.03.2024 08:00;26.03.2024 09:00;114,43
26.03.2024 09:00;26.03.2024 10:00;102,53
26.03.2024 10:00;26.03.2024 11:00;125,60
26.03.2024 11:00;26.03.2024 12:00;101,67
26.03.2024 12:00;26.03.2024 13:00;130,58
26.03.2024 13:00;26.03.2024 14:00;151,23
26.03.2024 14:00;26.03.2024 15:00;121,31
26.03.2024 15:00;26.03.2024 16:00;124,11
26.03.2024 16:00;26.03.2024 17:00;112,50
26.03.2024 17:00;26.03.2024 18:00;99,16
26.03.2024 18:00;26.03.2024 19:00;115,38
26.03.2024 19:00;26.03.2024 20:00;107,42
26.03.2024 20:00;26.03.2024 21:00;95,93
26.03.2024 21:00;26.03.2024 22:00;123,55
26.03.2024 22:00;26.03.2024 23:00;96,23
26.03.2024 23:00;27.03.2024 00:00;90,48
27.03.2024 00:00;27.03.2024 01:00;77,04
27.03.2024 01:00;27.03.2024 02:00;78,06
27.03.2024 02:00;27.03.2024 03:00;92,35
27.03.2024 03:00;27.03.2024 04:00;82,31
27.03.2024 04:00;27.03.2024 05:00;92,47
27.03.2024 05:00;27.03.2024 06:00;89,01
27.03.2024 06:00;27.03.2024 07:00;94,50
27.03.2024 07:00;27.03.2024 08:00;89,72
27.03.2024 08:00;27.03.2024 09:00;89,06
27.03.2024 09:00;27.03.2024 10:00;112,46
27.03.2024 10:00;27.03.2024 11:00;116,67
27.03.2024 11:00;27.03.2024 12:00;100,53
27.03.2024 12:00;27.03.2024 13:00;115,85
27.03.2024 13:00;27.03.2024 14:00;117,18
27.03.2024 14:00;27.03.2024 15:00;90,64
27.03.2024 15:00;27.03.2024 16:00;105,72
27.03.2024 16:00;27.03.2024 17:00;122,89
27.03.2024 17:00;27.03.2024 18:00;125,12
27.03.2024 18:00;27.03.2024 19:00;108,36
27.03.2024 19:00;27.03.2024 20:00;122,03
27.03.2024 20:00;27.03.2024 21:00;125,16
27.03.2024 21:00;27.03.2024 22:00;111,80
27.03.2024 22:00;27.03.2024 23:00;91,40
27.03.2024 23:00;28.03.2024 00:00;79,91
28.03.2024 00:00;28.03.2024 01:00;72,79
28.03.2024 01:00;28.03.2024 02:00;85,34
28.03.2024 02:00;28.03.2024 03:00;82,70
28.03.2024 03:00;28.03.2024 04:00;89,84
28.03.2024 04:00;28.03.2024 05:00;87,27
28.03.2024 05:00;28.03.2024 06:00;100,78
28.03.2024 06:00;28.03.2024 07:00;99,34
28.03.2024 07:00;28.03.2024 08:00;115,61
28.03.2024 08:00;28.03.2024 09:00;122,83
28.03.2024 09:00;28.03.2024 10:00;105,54
28.03.2024 10:00;28.03.2024 11:00;93,89
28.03.2024 11:00;28.03.2024 12:00;134,07
28.03.2024 12:00;28.03.2024 13:00;118,93
28.03.2024 13:00;28.03.2024 14:00;95,55
28.03.2024 14:00;28.03.2024 15:00;107,54
28.03.2024 15:00;28.03.2024 16:00;125,56
28.03.2024 16:00;28.03.2024 17:00;114,24
28.03.2024 17:00;28.03.2024 18:00;113,92
28.03.2024 18:00;28.03.2024 19:00;138,61
28.03.2024 19:00;28.03.2024 20:00;107,16
28.03.2024 20:00;28.03.2024 21:00;102,90
28.03.2024 21:00;28.03.2024 22:00;104,61
28.03.2024 22:00;28.03.2024 23:00;96,83
28.03.2024 23:00;29.03.2024 00:00;91,07
29.03.2024 00:00;29.03.2024 01:00;90,86
29.03.2024 01:00;29.03.2024 02:00;81,70
29.03.2024 02:00;29.03.2024 03:00;85,83
29.03.2024 03:00;29.03.2024 04:00;78,77
29.03.2024 04:00;29.03.2024 05:00;86,03
29.03.2024 05:00;29.03.2024 06:00;91,84
29.03.2024 06:00;29.03.2024 07:00;100,37
29.03.2024 07:00;29.03.2024 08:00;115,05
29.03.2024 08:00;29.03.2024 09:00;118,64
29.03.2024 09:00;29.03.2024 10:00;115,31
29.03.2024 10:00;29.03.2024 11:00;105,47
29.03.2024 11:00;29.03.2024 12:00;115,95
29.03.2024 12:00;29.03.2024 13:00;115,11
29.03.2024 13:00;29.03.2024 14:00;118,03
29.03.2024 14:00;29.03.2024 15:00;142,17
29.03.2024 15:00;29.03.2024 16:00;109,60
29.03.2024 16:00;29.03.2024 17:00;122,25
29.03.2024 17:00;29.03.2024 18:00;132,48
29.03.2024 18:00;29.03.2024 19:00;122,56
29.03.2024 19:00;29.03.2024 20:00;147,37
29.03.2024 20:00;29.03.2024 21:00;107,53
29.03.2024 21:00;29.03.2024 22:00;105,55
29.03.2024 22:00;29.03.2024 23:00;82,14
29.03.2024 23:00;30.03.2024 00:00;80,49
30.03.2024 00:00;30.03.2024 01:00;82,50
30.03.2024 01:00;30.03.2024 02:00;89,06
30.03.2024 02:00;30.03.2024 03:00;83,37
30.03.2024 03:00;30.03.2024 04:00;96,58
30.03.2024 04:00;30.03.2024 05:00;83,73
30.03.2024 05:00;30.03.2024 06:00;86,15
30.03.2024 06:00;30.03.2024 07:00;129,83
30.03.2024 07:00;30.03.2024 08:00;110,10
30.03.2024 08:00;30.03.2024 09:00;102,93
30.03.2024 09:00;30.03.2024 10:00;106,04
30.03.2024 10:00;30.03.2024 11:00;103,45
30.03.2024 11:00;30.03.2024 12:00;125,97
30.03.2024 12:00;30.03.2024 13:00;110,66
30.03.2024 13:00;30.03.2024 14:00;116,83
30.03.2024 14:00;30.03.2024 15:00;114,52
30.03.2024 15:00;30.03.2024 16:00;124,25
30.03.2024 16:00;30.03.2024 17:00;106,61
30.03.2024 17:00;30.03.2024 18:00;106,34
30.03.2024 18:00;30.03.2024 19:00;123,67
30.03.2024 19:00;30.03.2024 20:00;126,11
30.03.2024 20:00;30.03.2024 21:00;115,65
30.03.2024 21:00;30.03.2024 22:00;91,53
30.03.2024 22:00;30.03.2024 23:00;99,45
30.03.2024 23:00;31.03.2024 00:00;75,37
31.03.2024 00:00;31.03.2024 01:00;72,84
31.03.2024 01:00;31.03.2024 02:00;67,16
31.03.2024 02:00;31.03.2024 03:00;94,74
31.03.2024 03:00;31.03.2024 04:00;88,66
31.03.2024 04:00;31.03.2024 05:00;91,71
31.03.2024 05:00;31.03.2024 06:00;104,68
31.03.2024 06:00;31.03.2024 07:00;130,70
31.03.2024 07:00;31.03.2024 08:00;84,31
31.03.2024 08:00;31.03.2024 09:00;101,43
31.03.2024 09:00;31.03.2024 10:00;102,74
31.03.2024 10:00;31.03.2024 11:00;91,87
31.03.2024 11:00;31.03.2024 12:00;73,15
31.03.2024 12:00;31.03.2024 13:00;4,47
31.03.2024 13:00;31.03.2024 14:00;45,29
31.03.2024 14:00;31.03.2024 15:00;72,33
31.03.2024 15:00;31.03.2024 16:00;87,44
31.03.2024 16:00;31.03.2024 17:00;109,86
31.03.2024 17:00;31.03.2024 18:00;121,10
31.03.2024 18:00;31.03.2024 19:00;126,94
31.03.2024 19:00;31.03.2024 20:00;113,87
31.03.2024 20:00;31.03.2024 21:00;136,68
31.03.2024 21:00;31.03.2024 22:00;103,64
31.03.2024 22:00;31.03.2024 23:00;68,55
31.03.2024 23:00;01.04.2024 00:00;71,85
01.04.2024 00:00;01.04.2024 01:00;57,80
01.04.2024 01:00;01.04.2024 02:00;78,28
01.04.2024 02:00;01.04.2024 03:00;77,25
01.04.2024 03:00;01.04.2024 04:00;75,02
01.04.2024 04:00;01.04.2024 05:00;108,17
01.04.2024 05:00;01.04.2024 06:00;95,89
01.04.2024 06:00;01.04.2024 07:00;105,24
01.04.2024 07:00;01.04.2024 08:00;93,23
01.04.2024 08:00;01.04.2024 09:00;97,89
01.04.2024 09:00;01.04.2024 10:00;110,16
01.04.2024 10:00;01.04.2024 11:00;103,74
01.04.2024 11:00;01.04.2024 12:00;63,38
01.04.2024 12:00;01.04.2024 13:00;65,48
01.04.2024 13:00;01.04.2024 14:00;59,64
01.04.2024 14:00;01.04.2024 15:00;65,31
01.04.2024 15:00;01.04.2024 16:00;76,64
01.04.2024 16:00;01.04.2024 17:00;97,20
01.04.2024 17:00;01.04.2024 18:00;112,47
01.04.2024 18:00;01.04.2024 19:00;120,38
01.04.2024 19:00;01.04.2024 20:00;125,19
01.04.2024 20:00;01.04.2024 21:00;123,78
01.04.2024 21:00;01.04.2024 22:00;96,88
01.04.2024 22:00;01.04.2024 23:00;85,01
01.04.2024 23:00;02.04.2024 00:00;88,71
02.04.2024 00:00;02.04.2024 01:00;85,60
02.04.2024 01:00;02.04.2024 02:00;72,45
02.04.2024 02:00;02.04.2024 03:00;87,78
02.04.2024 03:00;02.04.2024 04:00;91,97
02.04.2024 04:00;02.04.2024 05:00;99,12
02.04.2024 05:00;02.04.2024 06:00;110,22
02.04.2024 06:00;02.04.2024 07:00;85,72
02.04.2024 07:00;02.04.2024 08:00;104,15
02.04.2024 08:00;02.04.2024 09:00;109,59
02.04.2024 09:00;02.04.2024 10:00;108,12
02.04.2024 10:00;02.04.2024 11:00;93,45
02.04.2024 11:00;02.04.2024 12:00;67,42
02.04.2024 12:00;02.04.2024 13:00;68,34
02.04.2024 13:00;02.04.2024 14:00;49,83
02.04.2024 14:00;02.04.2024 15:00;68,51
02.04.2024 15:00;02.04.2024 16:00;76,46
02.04.2024 16:00;02.04.2024 17:00;90,06
02.04.2024 17:00;02.04.2024 18:00;116,99
02.04.2024 18:00;02.04.2024 19:00;120,68
02.04.2024 19:00;02.04.2024 20:00;124,47
02.04.2024 20:00;02.04.2024 21:00;136,62
02.04.2024 21:00;02.04.2024 22:00;103,32
02.04.2024 22:00;02.04.2024 23:00;95,89
02.04.2024 23:00;03.04.2024 00:00;70,11
03.04.2024 00:00;03.04.2024 01:00;62,40
03.04.2024 01:00;03.04.2024 02:00;96,23
03.04.2024 02:00;03.04.2024 03:00;66,79
03.04.2024 03:00;03.04.2024 04:00;67,27
03.04.2024 04:00;03.04.2024 05:00;82,73
03.04.2024 05:00;03.04.2024 06:00;87,38
03.04.2024 06:00;03.04.2024 07:00;84,86
03.04.2024 07:00;03.04.2024 08:00;99,90
03.04.2024 08:00;03.04.2024 09:00;123,79
03.04.2024 09:00;03.04.2024 10:00;99,20
03.04.2024 10:00;03.04.2024 11:00;84,10
03.04.2024 11:00;03.04.2024 12:00;96,13
